6.8924,0,0,0.41514,anaerobic,EX_glc(e),EX_akg(e), ACKr CBMKr HEX1 HEX7 VALTA
11.6621,11.3957,0.97716,0.24775,anaerobic,EX_glc(e),EX_akg(e), ADPT HEX1 HEX7 PGCD RPI
5.5395,0,0,0.33255,anaerobic,EX_glc(e),EX_akg(e), ALDD2y G6PDH2r MDH SSALy THD2pp
7.5259,6.6404,0.88234,0.4533,anaerobic,EX_glc(e),EX_akg(e), CBMKr DHAPT HEX1 HEX7 NADH17pp
7.0314,6.2041,0.88234,0.42352,anaerobic,EX_glc(e),EX_akg(e), DHAPT DRPA GLUDy NADH18pp VALTA
3.4202,0,0,0.20532,anaerobic,EX_glc(e),EX_akg(e), ABTA ACALD G6PDH2r ME2 THD2pp
16.0557,0,0,0.78827,aerobic,EX_xyl_D(e),EX_akg(e), 2MAHMP GLUDy NADH16pp PYK SUCDi
17.8171,1.5886,0.089162,1.0696,aerobic,EX_xyl_D(e),EX_akg(e), ALR2 FDH4pp GUAPRT ICL PYK
16.2601,0,0,0.94438,aerobic,EX_xyl_D(e),EX_akg(e), ACKr ALCD2x CYTBD2pp GLUDy SUCDi
17.7681,2.8115,0.15823,1.0667,aerobic,EX_xyl_D(e),EX_akg(e), ALR2 FBP IPDDI PGI PYK
17.7681,2.8115,0.15823,1.0667,aerobic,EX_xyl_D(e),EX_akg(e), ACALD FBP IPDDI PGI PYK
17.5651,0,0,1.0545,aerobic,EX_xyl_D(e),EX_akg(e), DHAPT F6PP IPDDI PGI THD2pp
17.5651,0,0,1.0545,aerobic,EX_xyl_D(e),EX_akg(e), DHAPT IPDDI PGI THD2pp XYLI2
15.0054,0,0,0.9008,aerobic,EX_xyl_D(e),EX_akg(e), ACKr FDH5pp ME2 PYK SUCDi
15.2233,0,0,0.91389,aerobic,EX_xyl_D(e),EX_akg(e), ACKr FDH5pp FRD3 ME2 PYK
23.976,0,0,0.88366,aerobic,EX_xyl_D(e),EX_akg(e), ACKr AKGDH FDH5pp PYK THD2pp
17.7681,2.8115,0.15823,1.0667,aerobic,EX_xyl_D(e),EX_akg(e), FDH4pp IPDDI NADH16pp PGI PYK
30.5891,0,0,0.66362,aerobic,EX_xyl_D(e),EX_akg(e), ACKr AKGDH NADH18pp PPK2r TKT2
29.9158,0,0,0.66362,aerobic,EX_xyl_D(e),EX_akg(e), ACKr AKGDH F6PA PPK2r TKT2
30.5891,0,0,0.66362,aerobic,EX_xyl_D(e),EX_akg(e), ACKr AKGDH FRD3 PPK2r TKT2
33.1847,0,0,0.88351,aerobic,EX_xyl_D(e),EX_akg(e), ACKr AKGDH GLYCL NADH16pp PYK
29.942,0,0,0.66304,aerobic,EX_xyl_D(e),EX_akg(e), ACKr AKGDH GLYCL GLYCTO2 TKT2
17.6195,0,0,1.0577,aerobic,EX_xyl_D(e),EX_akg(e), ABTA ACKr G3PT GLYCTO2 NADH16pp
17.6195,0,0,1.0577,aerobic,EX_xyl_D(e),EX_akg(e), ACKr ASPO3 LDH_D NADH16pp NADH17pp
16.6792,8.8507,0.53064,1.0013,aerobic,EX_xyl_D(e),EX_akg(e), ACKr ALDD2y ASPO4 PGI PPKr
23.4692,9.8262,0.41868,0.25858,aerobic,EX_xyl_D(e),EX_akg(e), ASNS2 ATPS4rpp FDH4pp NADH16pp PGM
5.2385,4.6221,0.88234,0.31552,anaerobic,EX_xyl_D(e),EX_akg(e), ARGDC ARGDCpp CBMKr HEX1 PGI
5.2906,4.6681,0.88234,0.31866,anaerobic,EX_xyl_D(e),EX_akg(e), ASNS2 G3PD6 PGI PPM SUCOAS
3.714,0,0,0.1431,anaerobic,EX_xyl_D(e),EX_akg(e), G6PDH2r P5CD PGI PYK SUCOAS
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_akg(e), AKGDH ASPO5 G6PDH2r PGI SUCOAS
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_akg(e), ADPT AKGDH G6PDH2r PGI SUCOAS
5.5866,4.5943,0.82237,0.2698,anaerobic,EX_xyl_D(e),EX_akg(e), ACKr DHAPT F6PA GND PGCD
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_akg(e), ALDD2y ASNS1 ASPO5 ATHRDHr IPDDI
4.053,3.8425,0.94807,0.19574,anaerobic,EX_xyl_D(e),EX_akg(e), ACKr ALCD2x ALDD2y GND PGCD
2.1931,0,0,0.13166,anaerobic,EX_xyl_D(e),EX_akg(e), ACALD G6PDH2r MDH SSALy THD2pp
2.1579,0,0,0.12954,anaerobic,EX_xyl_D(e),EX_akg(e), ACALD G6PDH2r ME2 SSALy THD2pp
30.1816,0,0,0.7589,aerobic,EX_glc(e),EX_ala_L(e), 2MAHMP ACKr PGM
23.5143,19.2962,0.82061,1.244,aerobic,EX_glc(e),EX_ala_L(e), CYTBD2pp GHMT2r RPE
23.5143,19.2962,0.82061,1.244,aerobic,EX_glc(e),EX_ala_L(e), DHAPT GHMT2r RPE
23.5143,19.2962,0.82061,1.244,aerobic,EX_glc(e),EX_ala_L(e), DHORD2 GHMT2r RPE
23.5143,19.2962,0.82061,1.244,aerobic,EX_glc(e),EX_ala_L(e), GHMT2r PYK RPE
11.4622,0,0,0.6881,aerobic,EX_glc(e),EX_ala_L(e), ATPS4rpp THD2pp VALTA
21.0768,17.2756,0.81965,1.2695,aerobic,EX_glc(e),EX_ala_L(e), CYTBD2pp MDH NADH18pp
20.8251,17.0693,0.81965,1.2543,aerobic,EX_glc(e),EX_ala_L(e), CBMKr CYTBD2pp MDH
22.477,16.1006,0.71631,0.8821,aerobic,EX_glc(e),EX_ala_L(e), PPC RPE SUCDi
19.2282,0,0,1.1073,aerobic,EX_glc(e),EX_ala_L(e), ACKr DHAPT PYK
20.7372,18.1707,0.87624,1.245,aerobic,EX_glc(e),EX_ala_L(e), MALS PFK PFL
20.3038,0,0,0.27951,anaerobic,EX_glc(e),EX_ala_L(e), 2MAHMP DHAPT PFK
7.6188,6.7223,0.88234,0.45889,anaerobic,EX_glc(e),EX_ala_L(e), ADD G3PT GLYCLTDy
20.0579,0,0,0.27758,anaerobic,EX_glc(e),EX_ala_L(e), DHAPT GHMT2r PFK
8.3118,6.3297,0.76153,0.43971,anaerobic,EX_glc(e),EX_ala_L(e), GHMT2r PFK TKT2
8.5689,7.7741,0.90724,0.38557,anaerobic,EX_glc(e),EX_ala_L(e), GHMT2r PFK PFL
4.7193,4.1641,0.88234,0.28425,anaerobic,EX_glc(e),EX_ala_L(e), ALCD2x FRD2 LDH_D
4.6428,3.4487,0.74281,0.27964,anaerobic,EX_glc(e),EX_ala_L(e), ALCD2x LDH_D RPE
4.7193,4.1641,0.88234,0.28425,anaerobic,EX_glc(e),EX_ala_L(e), ALCD2x HEX1 LDH_D
3.8342,3.3831,0.88234,0.23094,anaerobic,EX_glc(e),EX_ala_L(e), ALCD2x LDH_D PGI
18.4002,0,0,0.29974,anaerobic,EX_glc(e),EX_ala_L(e), LDH_D PGI PYK
6.822,0,0,0.4109,anaerobic,EX_glc(e),EX_ala_L(e), F6PA GLUDC PGI
20.0274,0,0,0.13137,anaerobic,EX_glc(e),EX_ala_L(e), ALCD2x F6PA FBA
20.0386,0,0,0.11153,anaerobic,EX_glc(e),EX_ala_L(e), ALCD2x ATPS4rpp TPI
20.0274,0,0,0.13137,anaerobic,EX_glc(e),EX_ala_L(e), ALCD2x DHAPT FBA
11.9464,10.5407,0.88234,0.71955,aerobic,EX_glc(e),EX_ala_L(e), 2MAHMP ATPS4rpp G6PDH2r GNK VALTA
17.964,15.8503,0.88234,1.082,aerobic,EX_glc(e),EX_ala_L(e), CYTBDpp CYTBO3_4pp HEX1 PPK2r VALTA
21.1831,18.6906,0.88234,1.2759,aerobic,EX_glc(e),EX_ala_L(e), 2MAHMP NADPHQR4 PPK2r THRD VALTA
21.1831,18.6906,0.88234,1.2759,aerobic,EX_glc(e),EX_ala_L(e), ALDD2y CBPS NADPHQR4 PPK2r VALTA
25.3969,23.8425,0.9388,1.2265,aerobic,EX_glc(e),EX_ala_L(e), 2MAHMP NADPHQR4 PGCD PPK2r VALTA
21.1831,18.6906,0.88234,1.2759,aerobic,EX_glc(e),EX_ala_L(e), ASPO3 ASPO4 NADPHQR4 PPK2r VALTA
21.1337,18.6471,0.88234,1.2729,aerobic,EX_glc(e),EX_ala_L(e), ASNS2 NADH5 NADPHQR4 PPK2r VALTA
19.4086,0,0,1.1651,aerobic,EX_glc(e),EX_ala_L(e), ACKr NADH5 PFK RPE THD2pp
31.57,0,0,0.86238,aerobic,EX_glc(e),EX_ala_L(e), FRD3 HEX1 PGM PPK2r VALTA
13.7902,0,0,0.82785,aerobic,EX_glc(e),EX_ala_L(e), CBMKr CYTBO3_4pp DHAPT PDH PFL
22.3186,0,0,1.0043,aerobic,EX_glc(e),EX_ala_L(e), CBMKr DHAPT GHMT2r PDH PFL
41.3933,0,0,0.64114,aerobic,EX_glc(e),EX_ala_L(e), CBMKr DHAPT PDH PFL PGM
144.0835,142.8722,0.99159,0.58759,aerobic,EX_glc(e),EX_ala_L(e), ATPS4rpp CBMKr DHAPT NADH16pp PFL
19.9542,0,0,0.35909,aerobic,EX_glc(e),EX_ala_L(e), ACKr ATPS4rpp FUM LDH_D PPKr
148.5835,141.3931,0.95161,0.45152,aerobic,EX_glc(e),EX_ala_L(e), ACKr ATPS4rpp DHORD5 FRD2 PFL
9.0966,0,0,0.46801,aerobic,EX_glc(e),EX_ala_L(e), ACKr ALCD2x ATPS4rpp FRD2 TKT2
9.2935,8.1433,0.87624,0.55795,aerobic,EX_glc(e),EX_ala_L(e), ALCD2x ATPS4rpp HEX1 PFL PPC
7.9137,0.10471,0.013231,0.47508,aerobic,EX_glc(e),EX_ala_L(e), ACKr ALCD2x ATPS4rpp PPC VALTA
32.244,24.4351,0.75782,0.47508,aerobic,EX_glc(e),EX_ala_L(e), ACALD ACKr ATPS4rpp GLYAT LDH_D
15.841,0,0,0.39323,aerobic,EX_glc(e),EX_ala_L(e), 2MAHMP ACKr ATPS4rpp PYK SUCOAS
15.9958,0,0,0.37855,aerobic,EX_glc(e),EX_ala_L(e), 2MAHMP ACKr ATPS4rpp PPKr SUCOAS
18.4199,0,0,0.25698,anaerobic,EX_glc(e),EX_ala_L(e), 2MAHMP ACKr DHAPT F6PA PYK
7.0276,6.2007,0.88234,0.42329,anaerobic,EX_glc(e),EX_ala_L(e), CBMKr HEX1 HEX7 PFK VALTA
6.9111,0,0,0.41627,anaerobic,EX_glc(e),EX_ala_L(e), CBMKr GND PFK THD2pp VALTA
19.9669,0,0,0.13066,anaerobic,EX_glc(e),EX_ala_L(e), 2MAHMP ATPS4rpp PFL PPKr TPI
19.9674,0,0,0.12884,anaerobic,EX_glc(e),EX_ala_L(e), ATPS4rpp CBMKr PFL PPKr TPI
40.2692,40.0252,0.99394,0.11836,anaerobic,EX_glc(e),EX_ala_L(e), LDH_D ME2 PDH PFL PPKr
40.2658,40.0248,0.99402,0.11687,anaerobic,EX_glc(e),EX_ala_L(e), CBMKr LDH_D PDH PFL PPKr
41.0459,40.1892,0.97913,0.11678,anaerobic,EX_glc(e),EX_ala_L(e), LDH_D PDH PFL PGCD TKT2
10.8867,0,0,0.43182,aerobic,EX_xyl_D(e),EX_ala_L(e), 2MAHMP ACKr ATPS4rpp
22.5023,7.9635,0.3539,1.0867,aerobic,EX_xyl_D(e),EX_ala_L(e), FBA HEX7 PGCD
18.1926,0,0,1.0921,aerobic,EX_xyl_D(e),EX_ala_L(e), ACALD FBA PDH
18.8249,12.6184,0.6703,1.1302,aerobic,EX_xyl_D(e),EX_ala_L(e), PFK PFL PPK2r
18.7688,12.3061,0.65567,1.1305,aerobic,EX_xyl_D(e),EX_ala_L(e), ADPT ALCD2x ASPO6
17.6195,0,0,1.0577,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr F6PA PPK2r
17.4591,0,0,0.98532,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr AKGDH PDH
17.3287,0,0,1.0403,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x NADH18pp
17.3287,0,0,1.0403,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x NADH16pp
17.3287,0,0,1.0403,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x PGI
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), 2MAHMP DHORD5 GLXCL
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), 2MAHMP G6PDH2r PFK
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), 2MAHMP SUCOAS VALTA
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), AMPTASECG SUCOAS VALTA
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), GLXCL SUCOAS VALTA
18.793,18.3103,0.97431,0.2471,anaerobic,EX_xyl_D(e),EX_ala_L(e), ACALD DHAPT G6PDH2r
18.793,18.3103,0.97431,0.2471,anaerobic,EX_xyl_D(e),EX_ala_L(e), ACALD DHAPT EDA
18.793,18.3103,0.97431,0.2471,anaerobic,EX_xyl_D(e),EX_ala_L(e), ACALD DHAPT MGSA
3.4645,3.0568,0.88234,0.20867,anaerobic,EX_xyl_D(e),EX_ala_L(e), ACALD ATHRDHr DHAPT
18.793,18.3103,0.97431,0.2471,anaerobic,EX_xyl_D(e),EX_ala_L(e), ACALD ADPT DHAPT
13.5558,0,0,0.20465,anaerobic,EX_xyl_D(e),EX_ala_L(e), F6PA NADH10 PFK
5.2385,4.6221,0.88234,0.31552,anaerobic,EX_xyl_D(e),EX_ala_L(e), CBMKr EDA LDH_D
13.3756,0,0,0.2024,anaerobic,EX_xyl_D(e),EX_ala_L(e), DHAPT PFK PGCD
13.4861,0,0,0.16154,anaerobic,EX_xyl_D(e),EX_ala_L(e), ACKr CBMKr TPI
13.2923,0,0,0.16197,anaerobic,EX_xyl_D(e),EX_ala_L(e), DHAPT PFL TPI
13.1875,0,0,0.16084,anaerobic,EX_xyl_D(e),EX_ala_L(e), DRPA PFL TPI
3.0716,0,0,0.13531,anaerobic,EX_xyl_D(e),EX_ala_L(e), ALCD2x GND TPI
3.4645,3.0568,0.88234,0.20867,anaerobic,EX_xyl_D(e),EX_ala_L(e), ALCD2x ASPO4 GND
20.8207,0,0,0.18736,anaerobic,EX_xyl_D(e),EX_ala_L(e), ACKr PDH RPE
23.3238,9.6747,0.4148,0.26366,aerobic,EX_xyl_D(e),EX_ala_L(e), 2MAHMP ATPS4rpp DHAPT PPC PYK
12.465,0,0,0.41376,aerobic,EX_xyl_D(e),EX_ala_L(e), ALR2 ATPS4rpp GUAPRT ICL PYK
22.5022,7.9637,0.35391,1.0867,aerobic,EX_xyl_D(e),EX_ala_L(e), 2MAHMP NNAM PGCD SUCDi VALTA
18.7685,12.3066,0.6557,1.1305,aerobic,EX_xyl_D(e),EX_ala_L(e), ASPO3 ASPO6 NNAM SUCDi VALTA
18.7685,12.3066,0.6557,1.1305,aerobic,EX_xyl_D(e),EX_ala_L(e), ASPO3 GLYAT NNAM SUCDi VALTA
18.7384,12.3509,0.65912,1.1286,aerobic,EX_xyl_D(e),EX_ala_L(e), ASPO3 DHORD2 NNAM SUCDi VALTA
24.6553,0,0,1.0905,aerobic,EX_xyl_D(e),EX_ala_L(e), GLYCL MDH PPK2r RPE SUCDi
17.3287,0,0,1.0403,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x CYTBD2pp PPK2r THD2pp
20.8343,9.4961,0.45579,1.1022,aerobic,EX_xyl_D(e),EX_ala_L(e), FDH4pp GHMT2r MDH2 NADH16pp PPK2r
30.2255,0,0,0.6203,aerobic,EX_xyl_D(e),EX_ala_L(e), PDH PFL PGM PPC VALTA
17.3129,0,0,1.0393,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr AKGDH ALCD2x NADH17pp PPK2r
20.1008,14.1627,0.70459,0.74406,aerobic,EX_xyl_D(e),EX_ala_L(e), ALCD2x F6PA PFL PPC SUCDi
21.7272,0,0,0.91297,aerobic,EX_xyl_D(e),EX_ala_L(e), ACALD ACKr MDH2 PDH PFL
16.473,0,0,0.98891,aerobic,EX_xyl_D(e),EX_ala_L(e), ACALD ACKr FDH4pp PDH SUCOAS
17.3129,0,0,1.0393,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr AKGDH ALCD2x FBA XYLI2
17.3215,0,0,1.0398,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x ASPO3 PPM SUCOAS
21.6554,0,0,0.48817,aerobic,EX_xyl_D(e),EX_ala_L(e), ALCD2x ATPS4rpp CYTBO3_4pp PDH RPE
20.1989,0,0,0.67716,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x CYTBO3_4pp F6PA FBA
17.4772,0,0,1.0492,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr AKGDH ALR2 GLYAT GUAPRT
18.7688,12.3061,0.65567,1.1305,aerobic,EX_xyl_D(e),EX_ala_L(e), ACALD AMPN AMPTASECG MALS PGMT
18.7688,12.3061,0.65567,1.1305,aerobic,EX_xyl_D(e),EX_ala_L(e), ACALD AMPN MALS NADPHQR4 PGMT
32.9179,0,0,0.68985,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr FDH4pp G3PD5 PDH PGM
44.3524,0,0,0.69664,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr CYTBD2pp MDH PGM PYK
29.8652,0,0,0.73531,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr CYTBD2pp F6PA PFK PGM
20.2779,0,0,0.94647,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr CYTBD2pp F6PA FRD2 PFK
17.3287,0,0,1.0403,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x CYTBD2pp DRPA F6PA
17.2818,0,0,1.0375,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x ASNS2 CYTBD2pp F6PA
14.9934,0,0,0.90008,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x G6PDH2r NADH16pp PYK
17.6195,0,0,1.0577,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr FDH4pp G3PD5 GLYCLTDx NADH16pp
17.3063,0,0,1.0389,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x LDH_D ME2 NADH16pp
18.2621,0,0,1.0389,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x DHORD5 LDH_D MALS
18.2576,0,0,1.0361,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr ALCD2x ASNS2 DHORD5 LDH_D
47.3609,0,0,0.87989,aerobic,EX_xyl_D(e),EX_ala_L(e), ACKr F6PA FDH4pp PDH PFK
48.3533,0,0,0.84404,aerobic,EX_xyl_D(e),EX_ala_L(e), F6PA MDH2 PDH PFK PFL
48.3488,0,0,0.8418,aerobic,EX_xyl_D(e),EX_ala_L(e), ASNS2 F6PA PDH PFK PFL
44.7503,0,0,0.81475,aerobic,EX_xyl_D(e),EX_ala_L(e), ACALD F6PA FBA PDH PFL
52.3729,0,0,0.79876,aerobic,EX_xyl_D(e),EX_ala_L(e), DHAPT FBA PDH PFL PGCD
41.172,0,0,0.79847,aerobic,EX_xyl_D(e),EX_ala_L(e), DHAPT FBA PDH PFL PPC
47.913,0,0,0.62369,aerobic,EX_xyl_D(e),EX_ala_L(e), CYTBO3_4pp DHAPT FBA PDH PFL
45.1633,0,0,0.60296,aerobic,EX_xyl_D(e),EX_ala_L(e), ACALD CYTBO3_4pp PDH PFL TPI
50.8059,0,0,0.59111,aerobic,EX_xyl_D(e),EX_ala_L(e), CYTBO3_4pp PDH PFL PGCD TPI
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), ARGDCpp CITL GLUN IPDDI TRSARr
6.3919,6.0599,0.94807,0.30869,anaerobic,EX_xyl_D(e),EX_ala_L(e), AMPTASECG HEX1 PGCD PGI THRD
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), HEX1 PGI THRAi THRD VALTA
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), 2MAHMP HEX1 PGI THRAi THRD
5.3031,4.6791,0.88234,0.31942,anaerobic,EX_xyl_D(e),EX_ala_L(e), GLYCLTDx HEX1 PGI THRAi THRD
